,Year,GDP ($Y_t$): Baseline,Labor ($L_t$): Baseline,Government Expenditures ($G_t$): Baseline,Lump sum transfers ($TR_t$): Baseline,Wealth ($B_t$): Baseline,Capital Stock ($K_t$): Baseline,Domestically-owned Capital Stock ($K^d_t$): Baseline,Foreign-owned Capital Stock ($K^f_t$): Baseline,Government Debt ($D_t$): Baseline,Domestically-owned Gov Debt ($D^d_t$): Baseline,Foreign-owned Gov Debt ($D^f_t$): Baseline,Real interest rate ($r_t$): Baseline,"Real interest rate on gov debt ($r_{gov,t}$): Baseline","Real interest rate on HH portfolio ($r_{hh,t}$): Baseline",Wage rate: Baseline,Total tax revenue ($REV_t$): Baseline,Business tax revenue: Baseline,Individual income tax revenue: Baseline,Payroll tax revenue: Baseline,GDP ($Y_t$): Reform,Labor ($L_t$): Reform,Government Expenditures ($G_t$): Reform,Lump sum transfers ($TR_t$): Reform,Wealth ($B_t$): Reform,Capital Stock ($K_t$): Reform,Domestically-owned Capital Stock ($K^d_t$): Reform,Foreign-owned Capital Stock ($K^f_t$): Reform,Government Debt ($D_t$): Reform,Domestically-owned Gov Debt ($D^d_t$): Reform,Foreign-owned Gov Debt ($D^f_t$): Reform,Real interest rate ($r_t$): Reform,"Real interest rate on gov debt ($r_{gov,t}$): Reform","Real interest rate on HH portfolio ($r_{hh,t}$): Reform",Wage rate: Reform,Total tax revenue ($REV_t$): Reform,Business tax revenue: Reform,Individual income tax revenue: Reform,Payroll tax revenue: Reform
81,2102,0.7157674774111669,0.3685196616376775,-0.0006707940774097754,0.06441907296700503,2.6254025293903496,2.4558656702706583,2.410651467694083,0.04521420257657523,1.0737553084813312,0.21475106169626623,0.8590042467850649,0.04933042085351223,0.029330521094600718,0.04324626223194405,1.262477762840971,0.06103430924764914,0.0065762868272732505,0.06301000985896268,0.04433225051150252,0.714860019740132,0.36928234517894787,0.0031096240978550765,0.06433740177661187,2.6084499836711332,2.437603624458607,2.393989295985826,0.04361432847278062,1.0723034384265335,0.21446068768530724,0.8578427507412263,0.0490415938440475,0.02904169790887683,0.04293153820335197,1.2582731988747484,0.06441764484869376,0.008776735784029936,0.06181509216958388,0.04661461288650191
82,2103,0.7157556931764194,0.3685059349502786,-0.0006578336801855017,0.06441801238587774,2.625472662934847,2.455919973534998,2.4107236528603333,0.045196320674664975,1.0737450503725672,0.21474901007451352,0.8589960402980537,0.04932662403448889,0.02932672327181236,0.0432425986748137,1.2625039924796888,0.061055660384141015,0.006576087161385314,0.06301117249846046,0.04433306851527026,0.7148428553746958,0.3692674137238401,0.0031241387129083004,0.06433585698372263,2.6084799679941013,2.437619382537701,2.3940195197135883,0.04359986282411271,1.072302241402562,0.21446044828051292,0.8578417931220491,0.04903861237933928,0.02903871546456412,0.04292858814273909,1.2582938531955594,0.06444267381531708,0.008776429469751774,0.06181826775809125,0.046617007590186124
83,2104,0.7157417412228517,0.3684912626413991,-0.0006451941395624605,0.06441675671005666,2.6255328636834516,2.455964736104837,2.4107860534691743,0.045178682635662784,1.0737340510713866,0.21474681021427733,0.8589872408571093,0.0493229117456003,0.029323010075891293,0.04323900619851985,1.262529640433883,0.06107662229572235,0.006575869607582836,0.06301173395427218,0.04433346354138995,0.7148233063857202,0.369251611201116,0.003135968436117992,0.06433409757471484,2.60849625838751,2.437622590284562,2.3940365403778254,0.04358604990673644,1.0722985900484214,0.21445971800968489,0.8578388720387365,0.04903580827926372,0.02903591047264222,0.04292580338056397,1.2583132800000603,0.06446489164953109,0.008776099558591134,0.061819467315858086,0.046617912173823765
84,2105,0.7157254645026071,0.36847607262283394,-0.000636815863478371,0.06441529180523463,2.6255751332626573,2.45599313705036,2.410830721357147,0.045162415693212735,1.0737220595275496,0.21474441190550997,0.8589776476220397,0.04931953578750053,0.029319633339163934,0.04323572585133863,1.2625529664731163,0.061096333173595634,0.006575638798675933,0.06301173667558288,0.044333465456035386,0.7148014296890195,0.3692353873133563,0.0031412950888669994,0.06433212867201174,2.6084929563256636,2.4376083038806104,2.3940344819064543,0.04357382197415619,1.0722923720960427,0.21445847441920918,0.8578338976768335,0.049033387799597455,0.029033489221341333,0.042923382024685174,1.2583300497528997,0.06448350594829827,0.008775753379525242,0.061818776433513904,0.04661739118110348
85,2106,0.7157077062850625,0.36846081272111997,-0.0006336087879307839,0.06441369356565563,2.6256020531495103,2.4560078925285564,2.410860287934477,0.0451476045940794,1.0737088260751662,0.2147417652150333,0.8589670608601329,0.049316503062358547,0.02931659993982671,0.043232770190331976,1.262573922270738,0.06111408848045579,0.006575402644602496,0.0630111102085483,0.044333024689662284,0.7147782834527135,0.3692192183872624,0.0031393707889523503,0.06433004551074423,2.6084745959260043,2.4375809857620605,2.3940178969500665,0.04356308881199414,1.072283494879686,0.21445669897593778,0.8578267959037482,0.04903131652967699,0.02903141727717003,0.04292129778743394,1.258344400446049,0.06449793144020657,0.008775402815054519,0.061816198638028015,0.046615447271704365
86,2107,0.7156905892867729,0.36844669601935714,-0.0006297641292275641,0.06441215303580955,2.625619001635447,2.456014803033572,2.4108801511205984,0.045134651912973583,1.0736942525742432,0.21473885051484853,0.8589554020593947,0.0493138730344172,0.029313969347548385,0.04323020906512282,1.2625920964904243,0.06112978709902463,0.00657518208553867,0.06301005202396799,0.044332280177734634,0.714756187902131,0.36920434148558134,0.003136243507276232,0.06432805691119178,2.6084484113405257,2.437548081163677,2.39399400458169,0.04355407658198745,1.072272033794176,0.21445440675883565,0.8578176270353404,0.04902961328994611,0.02902971346706708,0.042919582152257704,1.2583562014446688,0.06450827487792889,0.008775076961975438,0.06181204575032712,0.04661231558904009
87,2108,0.7156737469865827,0.36843383557349246,-0.0006216241133873146,0.06441063722879245,2.625620391005616,2.456008886044727,2.4108846771970533,0.04512420884767357,1.0736785690428121,0.21473571380856238,0.8589428552342497,0.049311795014059884,0.02931189088512812,0.04322818229238963,1.2626064567534963,0.06114252372784052,0.0065749773598506225,0.06300861617868901,0.04433126995328385,0.7147349476201277,0.36919088048447757,0.0031359249492196872,0.06432614528581149,2.6084105893118106,2.4375061782421445,2.393958908378634,0.043547269863510464,1.0722584046658794,0.21445168093317635,0.8578067237327031,0.04902838836054002,0.029028488084769658,0.042918337815431314,1.2583646881930555,0.06451395660978218,0.008774776969920314,0.06180656064912103,0.04660817928736373
88,2109,0.715653917574347,0.3684207204511341,-0.0006269597537461868,0.06440885258169124,2.6255927917886708,2.4559768539464253,2.410860406309529,0.04511644763689632,1.0736619273957078,0.21473238547914153,0.8589295419165662,0.049310352621764364,0.029310448132465947,0.0432267499667814,1.2626164241965938,0.0611502710741878,0.00657476050730568,0.06300646325691665,0.044329755211934704,0.7147114622539907,0.3691773406634109,0.0031211261063200657,0.06432403160285917,2.608349258202476,2.4374433849235575,2.393900667741751,0.04354271718180647,1.0722429523036205,0.2144485904607245,0.857794361842896,0.0490276944433001,0.02902779379301546,0.04291759538680446,1.2583694947455366,0.0645133865150912,0.008774466455046509,0.06179967124004983,0.04660298400049123
89,2110,0.7156354185672662,0.3684088506407972,-0.0006380416763579339,0.06440718767105397,2.6255612037559097,2.455942435219556,2.410832408719994,0.045110026499561674,1.0736439751795785,0.2147287950359157,0.8589151801436629,0.04930918837341114,0.02930928351898757,0.04322559685025795,1.2626244689602741,0.061153728564038265,0.006574562559554202,0.06300373092084208,0.044327832809325805,0.714690201546331,0.369165265738938,0.003100158647450349,0.06432211813916978,2.6082903953027876,2.437384291687321,2.393845290887501,0.04353900079982033,1.0722255220764305,0.21444510441528652,0.857780417661144,0.049027156136691355,0.029027255105184623,0.04291702284598563,1.2583732225238253,0.06450784602254263,0.008774188221598717,0.06179184005164899,0.04659707852008291
90,2111,0.7156202339916167,0.3683992090376524,-0.0006484459694098971,0.0644058210592455,2.6255329718169382,2.455912944292458,2.4108079631839616,0.04510498110849636,1.0736250431648833,0.21472500863297672,0.8589000345319066,0.04930828254712871,0.029308377388559157,0.04322471455229923,1.2626307279633793,0.06115374182201618,0.006574401294222433,0.06300089554930514,0.04432583791356956,0.7146732083322227,0.3691556369347917,0.0030800117707368707,0.06432058874990004,2.6082420526392927,2.437336801659145,2.393800723514119,0.04353607814502582,1.072206645625867,0.21444132912517377,0.8577653165006932,0.04902673642055751,0.02902683506739692,0.042916594857767505,1.2583761288299653,0.06449875104618133,0.008773966195975017,0.06178385422472606,0.04659105642713562
91,2112,0.7156077806838865,0.3683917069230406,-0.0006608334888379697,0.06440470026154979,2.6255031702414353,2.455883771988628,2.410782024971817,0.04510174701681127,1.0736057263480925,0.2147211452696185,0.858884581078474,0.04930773975640204,0.02930783436717881,0.04322419739743281,1.2626344780341363,0.06115016698843702,0.0065742738813079375,0.06299807834535359,0.04432385580006724,0.7146598990782062,0.3691483487149846,0.0030585283183568457,0.06431939091703856,2.608199609004134,2.437296533641922,2.393762187493075,0.04353434614884726,1.0721871075552953,0.21443742151105938,0.857749686044236,0.04902653136805189,0.029026629766308296,0.04291639676566649,1.258377547763262,0.06448646799205174,0.008773796305714497,0.0617761239989917,0.04658522708243215
92,2113,0.7155984614682971,0.36838649995161754,-0.0006787700810721997,0.06440386153214672,2.625473990037235,2.4558569305091855,2.4107566955090878,0.04510023500009787,1.073586472640735,0.21471729452814692,0.858869178112588,0.04930753459726368,0.029307629014555917,0.043224021663589594,1.2626358943579379,0.061143196285580445,0.006574183401387328,0.0629953264726545,0.04432191965198308,0.7146506388488743,0.3691435437692004,0.003032545146623336,0.06431855749639868,2.608165063777966,2.437265285103425,2.3937315585046197,0.04353372659880511,1.0721675263667299,0.21443350527334626,0.8577340210933836,0.04902651864293703,0.029026616830442827,0.04291640689615923,1.2583776337882249,0.06447160958195974,0.008773682305452571,0.06176893414002243,0.046579805227011446
93,2114,0.7155948297267575,0.36838472898158997,-0.000693180000857857,0.06440353467540816,2.625456662310555,2.455843330652615,2.41074311317214,0.04510021748047473,1.073567745692074,0.21471354913841467,0.8588541965536594,0.04930758103225849,0.029307675281636265,0.04322411828382106,1.2626355715964142,0.06113410857792206,0.006574151240120904,0.06299294921849807,0.04432024707603794,0.7146478961034546,0.3691423420797021,0.0030114013040043602,0.0643183106493109,2.6081490506262743,2.437253374609956,2.393719347911249,0.04353402669870679,1.0721485135751236,0.21442970271502504,0.8577188108600986,0.04902662201869022,0.02902672002242544,0.042916564560872034,1.2583769152282958,0.06445575888770594,0.008773652055918499,0.061762753993076416,0.04657514479300806
94,2115,0.7155958623517109,0.3683861176504656,-0.0007048860529039469,0.06440362761165398,2.6254442606255615,2.4558363798830554,2.410734191463729,0.045102188419326256,1.0735503458091624,0.21471006916183244,0.85884027664733,0.04930800275160589,0.029308096887877364,0.04322459643809497,1.2626326549509024,0.06112324983214569,0.006574170991110579,0.06299110551442322,0.04431894989244604,0.7146505114381991,0.3691444200226198,0.002994387427862913,0.06431854602943791,2.608143905505931,2.4372534907851193,2.3937177075405094,0.04353578324461014,1.072130989827105,0.21442619796542117,0.8577047918616838,0.049026976427080426,0.029027074303765266,0.04291698832716262,1.258374456991682,0.06443940675430732,0.008773695668356679,0.06175782059775734,0.046571424531419124
95,2116,0.7156006665553175,0.36839021527496624,-0.0007149520769219042,0.06440405998997858,2.625433748255353,2.4558328930462747,2.4107267803313817,0.045106112714892926,1.0735348396198565,0.21470696792397115,0.8588278716958854,0.049308804395929086,0.029308898433451597,0.04322545301898654,1.2626271119717782,0.06111079350828166,0.006574234555197617,0.06298973101021908,0.04431798282602527,0.7146574531068197,0.36914928864011215,0.0029804519734733664,0.0643191707796138,2.6081456550700715,2.43726156507763,2.3937225331476664,0.04353903192996353,1.072115609612025,0.2144231219224052,0.8576924876896198,0.04902760370514537,0.029027701471775014,0.04291769033465089,1.2583701073123343,0.06442277354945558,0.008773801164468539,0.06175409787780723,0.04656861723722496
96,2117,0.7156086229344669,0.3683965596817393,-0.0007235423393229801,0.06440477606410201,2.6254251988762154,2.45583250970949,2.4107208782196845,0.045111631489805785,1.0735216032826556,0.214704320656531,0.8588172826261246,0.04930991509588328,0.029310009017380453,0.043226615034241044,1.2626194323543714,0.061097177555271484,0.006574334528595533,0.06298879467281801,0.04431732404269353,0.7146679620231273,0.3691564506116174,0.0029693664070451486,0.06432011658208146,2.6081533569320063,2.437276290009453,2.393732795468357,0.04354349454109631,1.072102807318246,0.2144205614636493,0.8576822458545966,0.04902845228618873,0.029028549928501127,0.042918615002519644,1.258364223394928,0.06440626773411152,0.008773957562772204,0.0617515383378706,0.046566687094291806
97,2118,0.7156191517479094,0.3684046622618595,-0.0007305263759576214,0.06440572365731183,2.6254194820704995,2.4558355886970595,2.4107173055657185,0.045118283131341023,1.0735108825239048,0.21470217650478085,0.858808706019124,0.04931124068727767,0.02931133445500728,0.04322798795699122,1.2626102669476038,0.06108298948655109,0.006574463313739577,0.06298828689726867,0.0443169667846498,0.7146813218853577,0.3691653830457367,0.0029611473186157283,0.06432131896968218,2.6081668739731487,2.4372970915442846,2.3937483019480963,0.04354878959618842,1.0720928601252622,0.21441857202505266,0.8576742881002095,0.04902944709913573,0.029029544582495136,0.042919685150723655,1.2583573254929405,0.06439039481505006,0.008774153657136529,0.061750085546994134,0.046565591548172976
98,2119,0.7156316479020972,0.3684140125934967,-0.0007357331018852109,0.06440684831118876,2.625417488956925,2.4558425113358346,2.410716926637171,0.04512558469866401,1.0735028115987701,0.21470056231975398,0.8588022492790162,0.049312682643829195,0.029312776205709854,0.043229473380504396,1.2626002967844014,0.06106886733867811,0.006574612976081566,0.06298819478344278,0.04431690197568987,0.7146967980234724,0.3691755420987621,0.002955829446435479,0.06432271182211251,2.6081861476427854,2.4373234746175774,2.3937689656205547,0.0435545089970226,1.072085910111151,0.21441718202223048,0.8576687280889206,0.04903050741930935,0.029030604694608362,0.04292081862159391,1.2583499730896206,0.06437568414055422,0.008774377835855772,0.06174966497623319,0.0465652743967699
99,2120,0.7156454789466702,0.36842409285882693,-0.000739035956804926,0.0644080931052003,2.6254199004128767,2.455853482734973,2.4107204162881497,0.04513306644682348,1.0734974206236358,0.21469948412472706,0.8587979364989088,0.04931414575152746,0.029314239045764873,0.043230976320430124,1.2625901799956736,0.06105544201896152,0.006574775409927955,0.0629884949679741,0.04431711317793967,0.7147136382217347,0.3691863784051515,0.002953405959680133,0.06432422743995614,2.608210985046458,2.4373548414080175,2.393794590047287,0.043560251360730676,1.0720819749958546,0.2144163949991711,0.8576655799966835,0.04903155426174448,0.02903165126984535,0.042921935313611985,1.2583427136207617,0.0643626564993297,0.008774618328039503,0.061750191376018955,0.04656567135358702
100,2121,0.7156600049824003,0.36843439724051397,-0.0007403751674576881,0.06440940044841603,2.6254271216471627,2.4558684868346234,2.4107281932711864,0.045140293563437045,1.073494641879883,0.21469892837597648,0.8587957135039065,0.049315542645914055,0.0293156356052629,0.043232409649518334,1.2625805204380813,0.06104329297977315,0.006574942630501893,0.06298915303979705,0.044317576180643116,0.7147310939056739,0.36919735787893115,0.002953823695026697,0.06432579845151065,2.608240989172382,2.437390442719662,2.3938247975846307,0.04356564513503114,1.0720809579387551,0.21441619158775116,0.857664766351004,0.04903251522972536,0.029032611905576922,0.04292296190635802,1.258336048860836,0.06435179792531714,0.008774863619052813,0.06175157837170929,0.04656671728371363
101,2122,0.7156746035001003,0.3684444523713886,-0.0007397561971978495,0.06441071431500903,2.6254392557666733,2.4558872769432174,2.41074039207195,0.045146884871267404,1.073494318473615,0.21469886369472302,0.858795454778892,0.04931679760791795,0.02931689016379831,0.04323369784282347,1.2625718414624385,0.061032913931366235,0.006575107093579071,0.06299012479859385,0.04431825988557371,0.7147484441024028,0.36920798298183294,0.0029569865773737825,0.06432735996921625,2.608275513009746,2.437429350828763,2.3938589811028166,0.043570369725946856,1.0720826595346467,0.21441653190692955,0.8576661276277171,0.049033328883152864,0.029033425159807422,0.04292383613400767,1.2583304046490302,0.06434352833357652,0.00877510288480032,0.06175374114977276,0.046568348229468946
102,2123,0.7156886887250147,0.3684538334067096,-0.0007372500116203107,0.06441198198525132,2.625456082047081,2.4559093665933074,2.4107568388762766,0.045152527717030655,1.0734962158540227,0.21469924317080447,0.8587969726832182,0.04931784959062749,0.029317941676935678,0.04323477994301014,1.262564565005682,0.06102468972557734,0.006575261946122598,0.06299135753115662,0.04431912720505054,0.7147650137565569,0.36921780956769207,0.0029627416088365277,0.06432885123809011,2.608313617060372,2.4374704315635434,2.3938962586197903,0.04357417294375299,1.0720867922029085,0.21441735844058196,0.8576694337623265,0.04903394836398223,0.029034044176348268,0.042924510304972165,1.2583261057693806,0.06433816568447126,0.008775326332908824,0.06175659026619911,0.046570496741339125
103,2124,0.7157017259058407,0.3684621747413253,-0.0007329977089854528,0.06441315533152567,2.625477057669527,2.4559340370419442,2.410777050653393,0.04515698638855109,1.0735000350806712,0.21470000701613412,0.858800028064537,0.049318653882196264,0.029318745438537634,0.04323561118343549,1.2625590001115146,0.061018880340265355,0.006575401197586696,0.0629927907339054,0.04432013557028386,0.714780189177157,0.3692264590447605,0.0029708553367884943,0.06433021702594413,2.6083540637219413,2.4375123457447274,2.393935464545098,0.043576881199629686,1.0720929958842162,0.21441859917684347,0.8576743967073728,0.04903434344894681,0.0290344387370018,0.042924953294605765,1.258323361731287,0.06433589166660492,0.008775525458214728,0.061760021783371116,0.046573084440216087
104,2125,0.7157132458643954,0.3684691785972892,-0.0007272108689098805,0.06441419212779559,2.6255013535136995,2.4559603736205062,2.4108002681322045,0.045160105488301676,1.0735054269074766,0.21470108538149524,0.8588043415259814,0.04931918264716603,0.02931927362136547,0.04323616353607842,1.2625553392010453,0.06101561294103966,0.006575519866588794,0.06299435734503486,0.04432123779828224,0.7147934348157754,0.36923362782205865,0.0029809969795624447,0.06433140913341978,2.608395365462108,2.4375535968218744,2.3939751945651784,0.043578402256696014,1.0721008544846464,0.21442017089692944,0.857680683587717,0.04903450092965503,0.029034595640964878,0.04292515094265514,1.2583222641398746,0.06433672715967251,0.008775693260949393,0.06176390898017126,0.04657601576600875
105,2126,0.7157228582696471,0.3684746209258594,-0.0007201732555806167,0.06441505724426826,2.6255279154154136,2.4559873227768323,2.4108255140871258,0.04516180868970661,1.0735120066414388,0.21470240132828766,0.8588096053131511,0.04931942446251879,0.029319514812388665,0.0432364252868009,1.2625536612868782,0.06101488370187535,0.006575614091662761,0.06299598596978222,0.04432238365749494,0.7148043088291367,0.36923909286965606,0.002992726975918153,0.0643323877946223,2.6084358762027406,2.437592614263437,2.394013893564181,0.04357872069925577,1.0721099131927976,0.2144219826385596,0.857687930554238,0.04903442339165755,0.02903451748318001,0.04292510490843634,1.2583227951584577,0.06434052358624026,0.008775824398675563,0.06176809864707509,0.04657917518378183
106,2127,0.7157302639842349,0.36847835445815913,-0.0007122366582072992,0.06441572375858115,2.6255555570517384,2.456013775276011,2.41085168315022,0.045162092125790844,1.073519369507593,0.21470387390151846,0.8588154956060746,0.04931938267788284,0.029319472372274575,0.04323639947787345,1.2625539433080912,0.06101656810209333,0.00657568120518545,0.06299760391957424,0.04432352200607885,0.71481247849893,0.3692427142528947,0.003005504177465937,0.06433312306490371,2.6084739250350073,2.437627872616795,2.3940499857548936,0.043577886861901186,1.0721196964005684,0.21442393928011372,0.8576957571204546,0.04903412654337854,0.029034219982573852,0.042924830135576436,1.2583248460169498,0.06434697518079198,0.008775915289972699,0.061772415324779825,0.046582430380095546
107,2128,0.715735268810811,0.3684803114792105,-0.0007037949475125899,0.06441617419297299,2.625583072183046,2.4560386665505005,2.410877650916924,0.045161015633576246,1.0735271063306118,0.21470542126612213,0.8588216850644896,0.04931907328175071,0.02931916230102621,0.043236101884892617,1.2625560748740288,0.061020437906464914,0.006575719808297742,0.06299914119473951,0.04432460359403423,0.714817736965047,0.369244437387466,0.0030187265616518633,0.06433359632685423,2.6085079683078005,2.4376580267963917,2.3940820230786026,0.0435760037177888,1.0721297261459892,0.2144259452291979,0.8577037809167913,0.04903363607507194,0.029033728840451075,0.04292435187301339,1.258328238774449,0.0643556497493564,0.008775964219192111,0.06177667319202752,0.04658564122758452
108,2129,0.7157377920730964,0.3684805045011985,-0.0006952476143183284,0.06441640128657868,2.6256093214649,2.456061052442116,2.410902357522682,0.045158694919434465,1.0735348197110914,0.214706963942218,0.8588278557688734,0.049318523044621455,0.029318611380724415,0.04323555922635248,1.2625598710900832,0.06102618155532409,0.006575729805069066,0.06300053453163712,0.04432558391066218,0.7148200131848795,0.36924429281989735,0.0030317847303137774,0.06433380118663916,2.6085367043770202,2.4376820117501583,2.3941087961324907,0.043573215617667575,1.072139541222647,0.2144279082445294,0.8577116329781177,0.0490329850218521,0.029033077103136993,0.04292370313550949,1.2583327445868033,0.06436602548093918,0.00877597137422465,0.06178068950194998,0.04658866991727334
109,2130,0.7157378636285026,0.36847902136845223,-0.0006869773635995863,0.06441640772656523,2.625633274538532,2.456080140428517,2.4109248465641806,0.04515529386433634,1.0735421398717577,0.2147084279743513,0.8588337118974064,0.04931776785561688,0.029317855511774172,0.04323480749129942,1.262565084042542,0.061033424964717295,0.006575712335012894,0.06300173026657588,0.04432642519954579,0.7148193684636015,0.3692423900799072,0.0030440985890768796,0.06433374316172413,2.6085591286828325,2.437699083952877,2.394129385508345,0.043569698444531735,1.072148715872437,0.21442974317448726,0.8577189726979497,0.04903221162408657,0.02903230302200999,0.04292292256195391,1.258338098526093,0.06437752582495446,0.008775938735292714,0.06178429551123859,0.04659138920023732
110,2131,0.7157356147524477,0.36847601675558567,-0.0006793323300020165,0.0644162053277203,2.625654037608311,2.4560953053518637,2.4109442899140303,0.045151015437833286,1.073548738471404,0.21470974769428053,0.8588389907771234,0.04931685083740593,0.029316937827388246,0.043233890026590706,1.2625714158130892,0.061041753183099914,0.006575669643898264,0.06300268612579399,0.044327097717934624,0.7148159856542631,0.36923890795393055,0.0030551465458383137,0.06433343870888367,2.6085745607363453,2.437708835305316,2.3941431855185384,0.043565649786777176,1.0721568760890352,0.21443137521780686,0.8577255008712283,0.04903135729198323,0.029031448017651274,0.042922052339292555,1.2583440136778128,0.06438955275111731,0.008775869876993438,0.06178734491843975,0.046593688750900863
111,2132,0.7157312643095357,0.36847170068851615,-0.0006726083267409172,0.06441581378785823,2.625670872628002,2.4561060957772507,2.4109600046937816,0.04514609108346919,1.0735543396711036,0.21471086793422045,0.8588434717368831,0.049315820189236734,0.029315906536211193,0.04323285534698927,1.2625785333731365,0.061050731384345296,0.006575604904684812,0.06300337220898347,0.04432758042872765,0.714810152772668,0.36923408190227985,0.0030644927241297165,0.06433291374954012,2.608582651327802,2.4377111876285324,2.394149908793394,0.04356127883513827,1.0721637126720418,0.21443274253440814,0.8577309701376337,0.04903046458507039,0.029030554658920352,0.042921136120501656,1.258350195137134,0.06440151770977418,0.008775769702208764,0.06178972054978365,0.04659548020880492
112,2133,0.7157250995906864,0.3684663241361962,-0.0006670398162745006,0.06441525896316176,2.625683200569578,2.4561122243222164,2.4109714549654506,0.045140769356765933,1.0735587280206365,0.2147117456041271,0.8588469824165094,0.04931472693953693,0.029314812674582035,0.043231754839803384,1.2625860841060237,0.06105992413714077,0.006575521987259164,0.06300377109398225,0.044327861074131954,0.7148022403078176,0.3692281884872766,0.003071803826953906,0.06433220162770358,2.6085833640056366,2.437706362388365,2.394149565901821,0.043556796486543974,1.072168990519079,0.21443379810381547,0.8577351924152635,0.049029575323237234,0.029029664773658297,0.042920217045978315,1.2583563530966462,0.06441286947597222,0.008775644102818482,0.06179133937290241,0.04659670095943982
113,2134,0.7157174546353156,0.36846016304169243,-0.0006627994941789672,0.0644145709171784,2.6256905993749258,2.4561135526476354,2.410978248838325,0.045135303809310134,1.0735617526830046,0.21471235053660076,0.8588494021464038,0.049313622566970125,0.029313707727297387,0.04323064034327294,1.2625937122424633,0.06106891316667342,0.006575425201876913,0.06300387727209347,0.04432793577836761,0.7147926750376784,0.369221528104965,0.0030768549595776157,0.06433134075339106,2.6085769424079537,2.4376948371666654,2.3941424316906774,0.043552405475988015,1.0721725535863826,0.21443451071727615,0.8577380428691065,0.04902872875117022,0.02902881761282539,0.042919335812463884,1.258362215567339,0.06442311824494577,0.008775499579203302,0.06179215556057316,0.046597316444606615
114,2135,0.7157086893934717,0.3684535026266083,-0.0006599973388352331,0.06441378204541245,2.6256928063526024,2.4561100813226022,2.4109801407553815,0.045129940567220896,1.0735633279861063,0.21471266559722102,0.8588506623888853,0.04931255654214632,0.029312641169119986,0.043229561668563767,1.2626010758497597,0.06107731361913531,0.006575319048410092,0.06300369628898358,0.0443278084432254,0.7147819141575251,0.36921440807508044,0.003079533834671619,0.06433037227417726,2.608563874925507,2.437677300801478,2.394129009840115,0.04354829096136314,1.0721743254269605,0.2144348650853919,0.8577394603415686,0.04902795979879156,0.029028048110726682,0.04291852885323016,1.258367540437754,0.06443185622934479,0.008775342866676262,0.061792162097335256,0.04659732137396325
115,2136,0.7156991695242089,0.36844662253676086,-0.0006586813873260128,0.0644129252571788,2.625689714628506,2.4561019355636984,2.410977028469548,0.04512490709415055,1.0735634307947917,0.21471268615895822,0.8588507446358334,0.04931157412264322,0.029311658259745303,0.04322856438059319,1.2626078620758834,0.061084787544942176,0.006575207977565374,0.06300324353399267,0.044327489896256074,0.7147704201016263,0.3692071269754379,0.00307984131252155,0.06432933780914638,2.6085448481178224,2.4376546000667636,2.3941099869587434,0.04354461310802027,1.0721743057953965,0.21443486115907917,0.8577394446363173,0.0490272977759213,0.029027385579606827,0.04291782695341936,1.258372124526583,0.06443877365338989,0.008775180584397607,0.061791390968037735,0.046596739867207734
116,2137,0.7156892477187112,0.3684397837981496,-0.0006588411958486501,0.06441203229468401,2.6256813592359918,2.456089343554035,2.410968940212726,0.04512040334130908,1.073562095116331,0.214712419023266,0.858849676093065,0.049310714655015,0.0293107983458671,0.043227688084032406,1.2626137988935433,0.061091054382339686,0.006575096178341797,0.06300254262656527,0.044326996755503896,0.7147586367886944,0.36919996094251034,0.0030778840430020077,0.06432827731098249,2.60852068642999,2.437627676148133,2.394086173666736,0.0435415024813971,1.0721725638162727,0.21443451276325454,0.8577380510530181,0.04902676567071558,0.029026853008132198,0.0429172544650576,1.2583758084518786,0.06444366657766581,0.00877501892117085,0.06178990998341652,0.046595623060253555
117,2138,0.7156792465365828,0.36843321757860636,-0.0006604127161147638,0.06441113218829245,2.6256678928787642,2.456072607277585,2.410956011989886,0.04511659528769906,1.0735594044443915,0.21471188088887805,0.8588475235555134,0.049310010384571876,0.029310093671104157,0.04322696521315109,1.26261866333718,0.061095898146401796,0.006574987391641932,0.06300162347881583,0.04432635006637662,0.7147469677326005,0.3691931519421799,0.003073859723708147,0.06432722709593404,2.608492283035383,2.4375974951601354,2.394058437380756,0.043539057779379275,1.0721692282731368,0.2144338456546273,0.8577353826185095,0.04902637994197245,0.02902646685382566,0.04291682901699388,1.2583784780773972,0.0644464353642463,0.008774863360013388,0.06178781582577061,0.04659404386099069
118,2139,0.7156694423604231,0.36842711559714014,-0.0006632861310363475,0.06441024981243806,2.625649549461831,2.456052063950315,2.4109384530029536,0.04511361094736112,1.0735554822943878,0.21471109645887732,0.8588443858355105,0.04930948579546121,0.02930956871631084,0.043226420342932295,1.26262228607546,0.06109917090024929,0.006574884746955794,0.06300051998027678,0.044325573672692804,0.7147357565468128,0.36918689814722355,0.003068037314579275,0.06432621808921316,2.608460525662684,2.437564976180151,2.394027630545585,0.04353734563456595,1.0721644755854967,0.2144328951170993,0.8577315804683974,0.04902615073841229,0.02902623726255663,0.042916561656664916,1.2583800629989328,0.06444707709668808,0.008774718445844664,0.06178522540326938,0.04659209042958958
