,Year,GDP ($Y_t$): Baseline,Labor ($L_t$): Baseline,Government Expenditures ($G_t$): Baseline,Lump sum transfers ($TR_t$): Baseline,Wealth ($B_t$): Baseline,Capital Stock ($K_t$): Baseline,Domestically-owned Capital Stock ($K^d_t$): Baseline,Foreign-owned Capital Stock ($K^f_t$): Baseline,Government Debt ($D_t$): Baseline,Domestically-owned Gov Debt ($D^d_t$): Baseline,Foreign-owned Gov Debt ($D^f_t$): Baseline,Real interest rate ($r_t$): Baseline,"Real interest rate on gov debt ($r_{gov,t}$): Baseline","Real interest rate on HH portfolio ($r_{hh,t}$): Baseline",Wage rate: Baseline,Total tax revenue ($REV_t$): Baseline,Business tax revenue: Baseline,Individual income tax revenue: Baseline,Payroll tax revenue: Baseline,GDP ($Y_t$): Reform,Labor ($L_t$): Reform,Government Expenditures ($G_t$): Reform,Lump sum transfers ($TR_t$): Reform,Wealth ($B_t$): Reform,Capital Stock ($K_t$): Reform,Domestically-owned Capital Stock ($K^d_t$): Reform,Foreign-owned Capital Stock ($K^f_t$): Reform,Government Debt ($D_t$): Reform,Domestically-owned Gov Debt ($D^d_t$): Reform,Foreign-owned Gov Debt ($D^f_t$): Reform,Real interest rate ($r_t$): Reform,"Real interest rate on gov debt ($r_{gov,t}$): Reform","Real interest rate on HH portfolio ($r_{hh,t}$): Reform",Wage rate: Reform,Total tax revenue ($REV_t$): Reform,Business tax revenue: Reform,Individual income tax revenue: Reform,Payroll tax revenue: Reform
84,2105,0.6810658736490566,0.36407896539217544,-0.006685674992220052,0.0612959286284151,2.720249564288665,2.1793042342545017,2.107193975257,0.07211025899750172,1.0217593150527748,0.613055589031665,0.4087037260211098,0.056439285938823705,0.036439349139557375,0.05005547259864871,1.2159232215677667,0.05933602317549358,0.0064092723347042285,0.06132068950421924,0.0431436874033821,0.6798408340444546,0.3648164506534068,-0.0030147679685068873,0.06118567506400093,2.7012583038580718,2.1599839830965886,2.0893259215246847,0.0706580615719039,1.0198873038889784,0.6119323823333869,0.40795492155559154,0.056201693209483136,0.03620182382777318,0.049787171577940985,1.21128125830743,0.06264205269438664,0.008550105796897321,0.06014538533470169,0.0453554909631947
85,2106,0.6810499310528546,0.3640650009835781,-0.006681695119034381,0.06129449379475692,2.7202625538070335,2.1793136817575145,2.1072165258777655,0.0720971558797489,1.0217433798821136,0.6130460279292682,0.40869735195284534,0.05643635871452225,0.03643642165058514,0.05005263180274927,1.2159413899590454,0.05935344309050971,0.00640906397773241,0.061320072311528494,0.043143253162202945,0.6798193191509816,0.3648014005891998,-0.003016041598963258,0.06118373872358834,2.7012304765016815,2.1599541104019635,2.0893055453933074,0.07064856500865595,1.0198748851806236,0.6119249311083741,0.4079499540722496,0.056199822063594654,0.03619995206019609,0.0497852927400139,1.2112928849370972,0.06265601312646488,0.008549785654552576,0.06014274746430913,0.04535350175145242
86,2107,0.6810346708104551,0.3640520432344368,-0.006677150952508974,0.06129312037294095,2.7202687187627532,2.1793181998080406,2.107232730429845,0.07208546937819578,1.0217266472215139,0.6130359883329084,0.40869065888860545,0.056433776307138875,0.03643383911366596,0.050050129480413034,1.215957419788571,0.059368842029480604,0.006408868926567323,0.061319040059149954,0.04314252689551708,0.6797989153662366,0.36478749975428615,-0.0030185174932760295,0.06118190238296129,2.701197681534757,2.1599217193954536,2.0892813925213845,0.07064032687406901,1.019860481688955,0.6119162890133728,0.40794419267558213,0.05619824552085095,0.03619837511416164,0.04978371205925291,1.2113026823798245,0.06266598417764828,0.00854948731700774,0.060138584971570624,0.04535036282565229
87,2108,0.6810195832044177,0.36404015354764935,-0.006668598577000626,0.0612917624883976,2.7202621896274266,2.179312455317682,2.107236610259481,0.07207584505820112,1.0217092989465757,0.6130255793679456,0.4086837195786302,0.05643171804148632,0.03643178085807158,0.05004813354089576,1.2159701975900332,0.05938136040049659,0.006408685967570542,0.06131765723911437,0.04314155397828747,0.6797792874486795,0.36477482613266343,-0.0030184028570713548,0.06118013587038115,2.7011557554080676,2.159882925655964,2.089249080478881,0.07063384517708313,1.0198444582153114,0.6119066749291867,0.40793778328612473,0.05619710083202098,0.036197230251820145,0.04978255738471785,1.2113097973160163,0.06267142856467631,0.008549210222420247,0.06013314864354262,0.045346263303712664
88,2109,0.6810011830238016,0.36402773490686174,-0.006673123507539083,0.06129010647214214,2.7202287045710607,2.179282324978782,2.1072138512690968,0.07206847370968526,1.0216914221699394,0.6130148533019637,0.40867656886797565,0.056430327340036106,0.03643039024367563,0.050046758830793965,1.2159788320888638,0.05938897494873446,0.006408485150261113,0.06131555934084546,0.04314007795008475,0.6797571146641769,0.3647618038743024,-0.0030323006058207286,0.06117814031977592,2.7010919443152237,2.1598248930081434,2.089195688750153,0.07062920425799017,1.0198270926084514,0.6118962555650707,0.4079308370433807,0.05619649853594115,0.03619662790999581,0.04978191210584515,1.2113135414246377,0.0626707547659992,0.008548915510645669,0.06012633849797705,0.04534112778925983
89,2110,0.6809840349943466,0.36401636624210854,-0.0066832931488738714,0.06128856314949119,2.7201934617695707,2.1792519536146138,2.107189918184848,0.07206203542976553,1.0216725726412037,0.6130035435847223,0.4086690290564814,0.05642914184879748,0.03642920480137511,0.050045592976685295,1.2159861923945499,0.05939227771533101,0.006408300188179698,0.06131283779552333,0.04313816313957656,0.6797371175161329,0.36475006170796986,-0.0030522075855921316,0.061176340576451965,2.7010323644798913,2.159772508125671,2.0891474822650014,0.07062502586066964,1.0198081370248167,0.6118848822148899,0.4079232548099268,0.05619595711104945,0.03619608637672578,0.04978134586291051,1.2113169065350815,0.06266512850718281,0.00854864973768549,0.06011856683576118,0.04533526719740495
90,2111,0.6809701527217633,0.36400705420170254,-0.006692837571866124,0.061287313744958695,2.7201638196024587,2.179228591716335,2.1071719982183836,0.07205659349795168,1.0216530356401252,0.6129918213840753,0.40866121425605,0.056428123208703315,0.03642818625851131,0.05004461090496877,1.215992517394653,0.059392202334369606,0.006408149295953561,0.06131002327012639,0.04313618291063758,0.6797213663361026,0.3647406085923384,-0.003071305149933104,0.061174922970249235,2.7009850587477717,2.1597335205792665,2.0891122124875583,0.07062130809170808,1.0197880771003562,0.6118728462602137,0.40791523084014264,0.05619542074052082,0.0361955499855897,0.049780816474065695,1.2113202410666533,0.06265604198880792,0.008548437526892513,0.06011066647646543,0.04532930955539052
91,2112,0.6809588284816286,0.36399968741391664,-0.0067043079207312894,0.061286294563346576,2.720134406301287,2.1792070166142015,2.1071543845339527,0.07205263208024881,1.021633369612224,0.6129800217673345,0.4086533478448895,0.056427414768660644,0.03642747797497814,0.05004394317258633,1.2159969171655263,0.059388645507256935,0.006408028678713266,0.06130725156363477,0.043134232807998246,0.6797091500049548,0.3647333186094806,-0.003091652755655677,0.06117382350044592,2.700944966175121,2.1597028755979264,2.0890843702299167,0.0706185053680098,1.0197676599086738,0.6118605959452041,0.4079070639634697,0.056195025526186076,0.03619515486005884,0.04978044665436179,1.2113226990388388,0.0626438924269294,0.0085482735573138,0.06010305599990668,0.045323570513253454
92,2113,0.6809504347257017,0.36399443219402244,-0.00672112654526992,0.061285539125313156,2.7201070317559455,2.1791887723905354,2.107138649223365,0.0720501231671707,1.021613970887634,0.6129683825325805,0.4086455883550535,0.05642699921471728,0.03642706258481372,0.050043573828089,1.2159994986570761,0.05938176978178719,0.006407941485428803,0.061304552405309555,0.043132333748415304,0.679700800160671,0.3647283469682711,-0.003116279239131381,0.0611730720144604,2.7009137220410295,2.1596818585027195,2.089065251459827,0.07061660704289285,1.0197474509686715,0.6118484705812026,0.4078989803874688,0.05619475978585464,0.03619488923220372,0.04978022484670161,1.2113243522683157,0.06262925577941483,0.008548161668113247,0.06009599887360786,0.045318248751221486
93,2114,0.6809476103086495,0.36399248821982044,-0.006734573553853158,0.06128528492777845,2.720092894324992,2.179184646664743,2.1071357430271433,0.0720489036375997,1.021595252163081,0.6129571512978487,0.4086381008652323,0.05642676312104031,0.036426826645526,0.05004340919212673,1.2160009658892437,0.05937283417029965,0.006407910287634278,0.06130223645155543,0.043130704301884024,0.679698866581041,0.36472687395762166,-0.003136214071352325,0.06117289799229368,2.700901951485394,2.1596806346626876,2.0890651459670018,0.07061548869568597,1.0197280091973209,0.6118368055183923,0.40789120367892856,0.05619452319266584,0.03619465274892371,0.049780068826221845,1.211325824263493,0.06261368986990223,0.008548131268723107,0.06008996239455715,0.045313696656833685
94,2115,0.6809492093997579,0.3639935723999067,-0.006745435772312604,0.06128542884597821,2.720084574754071,2.1791873278624996,2.107137786324485,0.0720495415380149,1.0215779807159766,0.612946788429586,0.40863119228639055,0.05642688323372638,0.03642694693929467,0.050043608176712745,1.216000221851936,0.059362235468098934,0.006407927840155052,0.061300487337969084,0.04312947366976927,0.6797020613279348,0.36472856912122326,-0.003152138238137349,0.06117318551951412,2.7009015445451814,2.159691173670683,2.0890754124740347,0.07061576119664836,1.0197102201185777,0.6118261320711464,0.40788408804743126,0.05619450761782184,0.036194637343581124,0.04978015050159137,1.2113259226778703,0.06259773281386072,0.008548171274099427,0.060085205395889685,0.045310109415537064
95,2116,0.6809542774017681,0.36399724361833374,-0.006754795734433945,0.061285884966159124,2.7200785018246223,2.1791929792330578,2.1071408968087355,0.07205208242432225,1.0215626750264777,0.6129376050158867,0.408625070010591,0.05642739708506528,0.036427460943126516,0.05004419842348546,1.2159970330233039,0.05935011051951304,0.006407985895802779,0.06129921845569897,0.04312858091627195,0.6797092868531696,0.3647329526606109,-0.003165126906667204,0.06117383581678526,2.7009080410157167,2.159708767755811,2.0890912286925944,0.07061753906321687,1.0196946872052044,0.6118168123231225,0.407877874882082,0.05619477185883094,0.03619490172058365,0.04978051653572251,1.2113242810811953,0.06258156667872551,0.008548269412592258,0.06008166903798408,0.04530744265651411
96,2117,0.680962191722186,0.36400306549386413,-0.006762837908077031,0.061286597254996744,2.7200743009319006,2.1792007498998363,2.1071445057244347,0.07205624417540162,1.0215496586791095,0.6129297952074658,0.4086198634716437,0.056428249191936564,0.03642831313483104,0.050045121352904884,1.2159917435559928,0.05933686460419405,0.006408077481415817,0.06129838330596174,0.04312799332602321,0.6797197774698827,0.36473955246461,-0.003175433824463225,0.06117477997228943,2.700920097555574,2.1597316415847896,2.0891110240523174,0.07062061753247224,1.019681789172094,0.6118090735032562,0.4078727156688378,0.05619528359489914,0.03619541349304585,0.04978112936752907,1.2113210998233648,0.06256556518123443,0.00854841518023978,0.06007928945735779,0.04530564822046567
97,2118,0.6809723960549364,0.36401058137015757,-0.006769440126352208,0.06128751564494427,2.7200724678581425,2.179210624427037,2.107148990084136,0.07206163434290105,1.0215391296233436,0.6129234777740062,0.4086156518493373,0.05642935399745033,0.03642941793624077,0.05004629052292317,1.2159848844930994,0.059323061687365966,0.006408195652110172,0.061297964443983374,0.043127698625320954,0.6797328378350248,0.36474787682738885,-0.0031830557242547852,0.061175955405152235,2.70093725169172,2.1597588799651426,2.0891342003805082,0.07062467958463454,1.0196717521853533,0.6118030513112118,0.40786870087414157,0.056195979726634836,0.03619610952521703,0.049781923062908955,1.2113167708997559,0.06255020751728405,0.008548598150621471,0.060078000934493864,0.04530467654846149
98,2119,0.6809843230970289,0.36401931469955834,-0.006774430845687664,0.0612885890787326,2.7200735893917445,2.179222709544502,2.107154879809205,0.07206782973529714,1.0215311826375653,0.6129187095825394,0.4086124730550259,0.05643061837110234,0.03643068220543562,0.05004761260699716,1.2159770339757063,0.05930931996654484,0.006408333210031574,0.06129794450826512,0.04312768459905342,0.6797477698752192,0.36475741490706426,-0.003187962381547102,0.06117729928876975,2.7009591901504155,2.1597897557948627,2.0891603847890186,0.07062937100584411,1.0196646756023289,0.6117988053613971,0.4078658702409318,0.05619678766445885,0.036196917207262674,0.04978282312988522,1.2113117454531745,0.06253599966507314,0.008548807614613886,0.060077722568108685,0.04530446663303743
99,2120,0.6809973874612919,0.36402878123899834,-0.006777675760742251,0.061289764871516265,2.7200781145220443,2.1792370330262156,2.10716262373458,0.07207440929163554,1.0215258179791065,0.6129154907874641,0.4086103271916424,0.056431950230138125,0.03643201385536042,0.05004899557604798,1.2159687636744032,0.05929625295035147,0.006408482808755622,0.0612982976315378,0.04312793304766375,0.6797638684307228,0.3647676499136762,-0.003190157638147166,0.061178748158765055,2.7009855387099786,2.159823544425123,2.0891892121804903,0.07063433224463263,1.019660544215814,0.6117963265294881,0.40786421768632586,0.05619763365118412,0.03619776277320534,0.04978375441168817,1.2113064819763963,0.0625234409079925,0.008549032744505611,0.060078364377550264,0.04530495061999945
100,2121,0.6810110021101364,0.3640385066512806,-0.006779101480546709,0.06129099018991227,2.7200862926765614,2.179253498143373,2.107172523808504,0.07208097433486897,1.021522948113429,0.6129137688680575,0.40860917924537143,0.05643326328702517,0.03643332660023281,0.05005035332573495,1.2159606092983763,0.059284425285622194,0.006408637202409221,0.0612989883668002,0.043128419031537704,0.6797804385356846,0.3647780779936921,-0.003189685200134948,0.06118023946821161,2.701015795748214,2.1598594727218208,2.0892202525691337,0.07063922015268712,1.0196592386318006,0.61179554317908,0.40786369545272055,0.05619844789987978,0.03619857643709333,0.049784646076317995,1.21130141434906,0.06251299831384913,0.008549262947108482,0.0600798367098344,0.04530606090224698
101,2122,0.6810245998659048,0.36404804538816066,-0.006778695724929548,0.061292213987931436,2.720098147868774,2.179271870464394,2.107184704126918,0.07208716633747583,1.0215224062364259,0.6129134437418557,0.4086089624945702,0.056434481020586166,0.03643454392597288,0.05005160958440063,1.215953045938046,0.05927431886371441,0.006408789527245195,0.061299972690498965,0.043129111576815767,0.6797968155173911,0.3647882278247605,-0.0031866267776005305,0.06118171339656521,2.701049286158217,2.159896686162889,2.0892529578364423,0.0706437283264467,1.0196605472029585,0.6117963283217749,0.4078642188811837,0.0561991692947421,0.036199297092823116,0.04978543619912406,1.2112969226043042,0.06250507616282196,0.008549488241079454,0.06008205288896013,0.045307732117615386
102,2123,0.6810376497024986,0.36405699564420385,-0.006776508923207636,0.061293388473224866,2.7201134531767104,2.17929176061852,2.107199078874465,0.07209268174405496,1.0215239571704093,0.6129143743022458,0.40860958286816357,0.05643554003307842,0.03643560244642105,0.05005270118870146,1.2159464672265663,0.05926631002212849,0.006408933521855155,0.06130119910258603,0.043129974449365636,0.6798123796906853,0.3647976762180907,-0.0031811174560517907,0.06118311417216167,2.701085113983932,2.1599342107406407,2.0892866061143947,0.07064760462624618,1.0196641797825627,0.6117985078695374,0.40786567191302536,0.05619974950794401,0.03619987642967579,0.04978607574291333,1.211293307329199,0.06249998060111395,0.008549699550784969,0.06008492293701994,0.04530989641398021
103,2124,0.6810496683404648,0.364065009231653,-0.006772659835462824,0.061294470150641836,2.720131725357121,2.179312620504795,2.107215339588742,0.07209728091605298,1.0215273096139643,0.6129163857683788,0.40861092384558556,0.05643639202662036,0.03643645387862399,0.050053579999490116,1.2159411730743523,0.05926065358756888,0.006409063675608905,0.06130260911934303,0.043130966501521095,0.6798265686173777,0.36480605931315174,-0.0031733701111294477,0.06118439117556398,2.7011221484393824,2.1599709410841963,2.089320279055401,0.07065066202879547,1.0196697823066365,0.6118018693839817,0.40786791292265484,0.056200155462866094,0.03620028139375352,0.049786530933525565,1.2112907743436854,0.06249788561281047,0.00854988892562289,0.06008834361231341,0.045312475937022534
104,2125,0.6810602323377211,0.3640717994504936,-0.006767336854798238,0.06129542091039489,2.720152251238406,2.1793337662664145,2.1072329738942996,0.07210079237211509,1.021532128906844,0.6129192773441066,0.40861285156273747,0.05643700455928764,0.03643706579770156,0.05005421364852006,1.215937364978993,0.059257474710166,0.00640917535741117,0.0613041382106879,0.04313204233154728,0.6798388912769742,0.3648130813353622,-0.0031636928437079465,0.06118550021492767,2.701159061181947,2.160005672636676,2.0893528901272056,0.07065278250947038,1.0196769517579025,0.6118061710547413,0.40787078070316124,0.056200369949896516,0.03620049480181091,0.04978678387513227,1.2112894308624953,0.06249880869007796,0.008550049734400158,0.06009219007516335,0.04531537654544096
105,2126,0.6810689895582331,0.36407714671588826,-0.006760800146977844,0.06129620906024098,2.7201741377270907,2.17935442048431,2.1072513075270747,0.07210311295723525,1.02153805033336,0.6129228302000161,0.40861522013334384,0.05643736077395178,0.03643742136452972,0.05005458529399176,1.215935147710193,0.05925677035884941,0.0064092649181378865,0.06130571777508051,0.04313315367313425,0.6798489420948345,0.36481852012729443,-0.0031525004845321947,0.0611864047885351,2.7011944046541427,2.1600371679804002,2.0893832535975054,0.07065391438289503,1.0196852517610626,0.6118111510566373,0.40787410070442526,0.05620039056096302,0.03620051427393449,0.04978683155054098,1.2112892921073424,0.06250260222429756,0.008550176813399844,0.06009631213827602,0.04531848498335712
106,2127,0.6810756708170032,0.3640809019805269,-0.006753377667466982,0.06129681037353028,2.7201963929577655,2.1793737804754514,2.1072695772673904,0.07210420320806109,1.0215446928172918,0.6129268156903752,0.40861787712691655,0.05643745789073647,0.036437517817167225,0.05005469219020382,1.2159345386663643,0.05925841928989364,0.006409329770105309,0.06130727801586653,0.043134251419119994,0.6798564160619089,0.36482223034246536,-0.0031403074993167773,0.06118707744557181,2.7012267322887777,2.1600642587523184,2.0894101950536683,0.0706540636986502,1.0196942287251822,0.6118165372351092,0.4078776914900731,0.05620022706415694,0.0362003496065193,0.04978668333118877,1.2112902976148328,0.06250896546973773,0.008550266586878318,0.06010053835256551,0.045321671961426155
107,2128,0.6810801034959869,0.364082990175762,-0.006745440065855791,0.06129720931463881,2.72021802746789,2.179391104423526,2.1072870236704873,0.07210408075303876,1.0215516729956708,0.6129310037974027,0.40862066919826817,0.05643730514265356,0.03643736440571976,0.050054543734495555,1.215935480685068,0.05926219866357832,0.006409368474029908,0.061308751813124646,0.04313528834562415,0.6798611256962986,0.3648241466079245,-0.003127688192533902,0.06118750131266687,2.701254738147776,2.160085964671475,2.089432680962402,0.07065328370907338,1.0197034286422901,0.6118220571853739,0.4078813714569162,0.056199898233698004,0.03620001960100187,0.04978635797445011,1.2112923309310095,0.06251747482023574,0.008550317196364723,0.0601046877144737,0.0453248009852986
108,2129,0.681082219983881,0.36408341162551366,-0.006737365554356896,0.061297399798549285,2.7202381300128566,2.1794057727674705,2.107302958055592,0.07210281471187839,1.021558619928774,0.6129351719572647,0.40862344797150946,0.05643692210879274,0.03643698072505058,0.05005415985987893,1.2159378523839361,0.05926780409466362,0.0064093807852428205,0.061310078705811615,0.04313622191378471,0.6798630111479318,0.3648242842555106,-0.003115224663587185,0.06118767100331385,2.701277359789305,2.1601015771408507,2.0894499109379896,0.07065166620286108,1.0197124147521928,0.6118274488513156,0.40788496590087725,0.056199429345530995,0.03619954955869474,0.04978588121171812,1.211295235170198,0.06252762015082655,0.008550328561422698,0.06010858295964447,0.04532773838034826
109,2130,0.6810820546900074,0.3640822380906266,-0.006729518358231018,0.061297384922100656,2.720255898131249,2.179417304804344,2.107316784367871,0.07210052043647282,1.0215651896056293,0.6129391137633777,0.4086260758422515,0.05643633744604473,0.03643639544610451,0.05005356973784616,1.215941476025132,0.059274870132367354,0.00640936760030022,0.06131120770737854,0.04313701625075442,0.6798621369141588,0.36482273427728235,-0.0031034714062986093,0.06118759232227429,2.7012938214101943,2.1601106848054212,2.089461350435797,0.0706493343696246,1.0197207849573289,0.6118324709743972,0.4078883139829316,0.05619885042684144,0.03619896952965353,0.04978528397452458,1.2112988238871556,0.06253883898795863,0.008550302291933858,0.060112061217747585,0.045330361326449374
110,2131,0.6810797353558521,0.3640796053888212,-0.006722231621656943,0.061297176182026694,2.7202706548322166,2.179425361166755,2.107328008301225,0.07209735286553,1.0215710775516529,0.6129426465309918,0.40862843102066104,0.05643558742093568,0.036435644847286494,0.05005281026121138,1.2159461266180394,0.05928299150176627,0.0064093308458863674,0.06131209902274647,0.04313764335772146,0.6798586815378339,0.3648196548085495,-0.003092927436210355,0.06118728133840505,2.70130365015493,2.1601131735048904,2.089466737952298,0.07064643555259204,1.0197281870043868,0.611836912202632,0.4078912748017548,0.056198194665388036,0.03619831272123955,0.04978460073839259,1.211302890954661,0.06255054877585585,0.008550241516223276,0.06011498204500022,0.04533256391528183
111,2132,0.6810754698688133,0.36407570296909453,-0.006715790349323153,0.061296792288193194,2.720281858290281,2.179429739025024,2.1073362409662253,0.07209349805879878,1.021576028873426,0.6129456173240556,0.4086304115493703,0.05643471409752587,0.03643477100198794,0.05005192417949948,1.2159515431570838,0.05929174362400195,0.006409273318517818,0.061312724943857415,0.04313808373999648,0.6798529218778213,0.3648152596341084,-0.0030840102586827747,0.061186762969003924,2.7013066747361028,2.1601092096786108,2.0894660763735216,0.07064313330508935,1.0197343306043025,0.6118405983625814,0.40789373224172104,0.05619749678544672,0.03619761387342815,0.049783867813164594,1.2113072206507858,0.06256217694232281,0.00855015064000585,0.06011723378095276,0.045334261943968134
112,2133,0.6810695278534892,0.36407076044041603,-0.0067104226918905385,0.06129625750681403,2.720289096959192,2.1794303534103046,2.1073411897657985,0.07208916364450582,1.021579845322322,0.6129479071933932,0.4086319381289287,0.05643376338894715,0.036433819829880296,0.05005095808308864,1.215957440707972,0.05930070139787441,0.006409198472380362,0.0613130698618937,0.043138326415609836,0.6798452111717483,0.36480980357103876,-0.0030770396914240813,0.06118606900545735,2.701303000136138,2.160099201777417,2.0894596025464542,0.07063959923096301,1.0197389959828063,0.6118433975896838,0.4078955983931225,0.05619679153464422,0.03619690774521203,0.049783121715300534,1.2113115970600672,0.0625731879577695,0.008550035030195916,0.060118738300054285,0.04533539649821753
113,2134,0.6810622201012604,0.3640650325540346,-0.006706299380566834,0.061295599809113435,2.7202920810815914,2.1794272159645307,2.107342647746597,0.0720845682179337,1.0215823888916569,0.6129494333349943,0.4086329555566626,0.05643278289895294,0.03643283893830419,0.05004996018706292,1.2159635238002227,0.059309456475787475,0.0064091101826259395,0.061313129616447186,0.04313836845740352,0.6798359539504858,0.36480356615811044,-0.003072232262441535,0.061185235855543724,2.7012929701914405,2.160083751709471,2.0894477472191295,0.07063600449034145,1.0197420382871851,0.611845222972311,0.40789681531487404,0.056196112168869654,0.036196227599204114,0.04978239753598771,1.2113158134893822,0.06258310665475307,0.00854990065905267,0.06011945382279215,0.04533593607219965
114,2135,0.6810538791716539,0.3640587844179391,-0.006703532517175537,0.06129484912544885,2.7202906409931367,2.179420421845496,2.1073404918112386,0.07207993003425694,1.0215835819698298,0.612950149181898,0.4086334327879318,0.056431819550785925,0.03643187525111377,0.050048977933398416,1.2159695011441198,0.059317633071432445,0.0064090125154682345,0.06131291057239788,0.04313821434354624,0.6798255815582965,0.3647968356245507,-0.0030696970454107894,0.06118430234024669,2.7012771301406455,2.1600636087367215,2.089431097465728,0.07063251127099346,1.0197433877915285,0.6118460326749171,0.40789735511661135,0.05619548891195274,0.036195603661223624,0.04978172730707677,1.2113196820443326,0.06259153814831478,0.008549753755301141,0.06011937633232312,0.04533587763682264
115,2136,0.6810448406366275,0.3640522773549607,-0.006702175957150565,0.06129403565729647,2.7202847217544,2.179410135405878,2.1073346790127117,0.0720754563931664,1.0215834045694807,0.6129500427416885,0.40863336182779214,0.056430917375867126,0.03643097279754112,0.05004805576309012,1.2159750993605356,0.059324901062032837,0.006408909507549121,0.06131242837747043,0.0431378750833816,0.6798145282767043,0.3647898938352885,-0.0030694349140855948,0.061183307544903386,2.7012561803613724,2.160039618182371,2.0894103525146184,0.07062926566775263,1.0197430464112562,0.6118458278467538,0.40789721856450245,0.05619494776164298,0.036195061926515185,0.049781138718828416,1.2113230410570492,0.06259818333786142,0.008549600472097164,0.0601185396693585,0.04533524671128579
116,2137,0.6810354258139759,0.36404575642562575,-0.006702228251993625,0.061293188323257836,2.720274369432194,2.179396571019214,2.107325236019561,0.0720713349996529,1.0215818890210546,0.6129491334126329,0.4086327556084217,0.05643011576846149,0.03643017096717012,0.05004723335544447,1.2159800738220046,0.05933098617858619,0.00640880496863132,0.06131170634874148,0.04313736708221543,0.6798032088330506,0.36478300305799377,-0.0030713454894629247,0.06118228879497456,2.701230918380554,2.160012662725918,2.0893862697890415,0.07062639293687685,1.0197410809858543,0.6118446485915126,0.40789643239434165,0.05619450986992078,0.03619462354052265,0.04978065441097268,1.211325758946083,0.06260284640711664,0.008549446587676025,0.06011701234030362,0.04533409495610522
117,2138,0.6810259261285501,0.364039439749642,-0.006703636905835975,0.0612923333515695,2.7202597089472116,2.1793799688246565,2.1073122413827936,0.07206772744186267,1.021579112607363,0.6129474675644179,0.40863164504294514,0.05642944823861061,0.03642950326327023,0.05004654436431665,1.2159842164033114,0.059335677067124844,0.006408702309563667,0.06131077360059796,0.043136710824194596,0.6797919978410862,0.36477639464404443,-0.003075241328905187,0.061181279805697764,2.701202173780701,2.159983600230137,2.0893596054645993,0.0706239947655378,1.0197376138601693,0.6118425683161016,0.40789504554406764,0.0561941913903304,0.036194304646831946,0.049780291735401994,1.2113277351742082,0.06260543314977755,0.008549297242717453,0.0601148906224139,0.04533249497372856
118,2139,0.681016588559715,0.36403350938011625,-0.006706305484704619,0.06129149297037437,2.720240911503119,2.179360563170229,2.107295798349756,0.07206476482047301,1.0215751885889384,0.6129451131533631,0.4086300754355753,0.05642894168687413,0.03642899657801431,0.050046015668476676,1.2159873599941828,0.059338828765170416,0.006408604390893614,0.0613096628372352,0.04313592931916441,0.6797812115716995,0.3647702596751839,-0.0030808669518492746,0.061180309041452954,2.701170739677702,2.1599532011455556,2.089331052883434,0.07062214826212132,1.0197328113237802,0.6118396867942681,0.40789312452951204,0.05619400370599507,0.03619411661591859,0.049780062907886745,1.2113288988401973,0.06260594344576835,0.008549156717149287,0.06011229005834771,0.04533053389459759
119,2140,0.6810076038787117,0.36402810482863424,-0.006710102739992008,0.06129068434908405,2.7202181545765853,2.179338547114464,2.107276001010344,0.07206254610412015,1.0215702559437356,0.6129421535662415,0.40862810237749414,0.05642861630201437,0.03642867109066948,0.0500456672425277,1.2159893791447245,0.059340363247226545,0.006408513410169617,0.06130840812951224,0.04313504653852024,0.6797710937819963,0.36476474252782054,-0.003087919848994314,0.061179398440379666,2.701137306091511,2.159922090707046,2.089301183808483,0.07062090689856325,1.019726870471713,0.6118361222830279,0.4078907481886852,0.0561939540517575,0.03619406666808336,0.049779975570327005,1.2113292048201352,0.06260446049127147,0.008549028268470513,0.060109336772740496,0.04532830682899773
120,2141,0.6809991012017897,0.36402332150902966,-0.006700344091928732,0.061289919108161076,2.7201915806435375,2.17931404001063,2.107252899622741,0.07206114038788906,1.0215644683679936,0.6129386810207964,0.4086257873471973,0.05642848628784282,0.03642854099494505,0.05004551286624182,1.215990185562156,0.059340267836644235,0.006408430865222389,0.06130704295397127,0.04313408603551111,0.6797618084984307,0.3647599391177035,-0.00308156960082992,0.06117856276485876,2.7011024018416556,2.159890702828466,2.0892703986900294,0.07062030413843659,1.0197200052527107,0.6118320031516264,0.4078880021010843,0.0561940466420408,0.03619415900209652,0.04978003388572983,1.2113286267636445,0.06260113801516269,0.008548914070965332,0.06010615914180724,0.04532591058512506
121,2142,0.6810040885269335,0.3640205716101869,-0.006696774227163395,0.06129036796742401,2.7202747741882956,2.1793902797771603,2.107339984052761,0.07205029572439892,1.0215579835592237,0.6129347901355344,0.40862319342368925,0.056425570228780475,0.03642562486417843,0.050042776310326775,1.2160082892884856,0.059339837293275285,0.006408419781178571,0.06130724688617267,0.04313422951705412,0.6797668749563615,0.3647573274896063,-0.003077957021926786,0.061179018746072525,2.7011832113906045,2.159965519013013,2.0893557516932075,0.07060976731980546,1.0197124328289953,0.6118274596973972,0.40788497313159816,0.05619119608350776,0.03619130820739809,0.049777366313930975,1.211346347849056,0.06260070239060384,0.00854890250786485,0.060106345903371994,0.04532605142157353
